what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332316937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332346104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332348171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332350738
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1435332350778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332354630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332432122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332436381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332459995
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435332464002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332466734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332470788
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1435332472493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332475197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332476444
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1435332478445
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1435332481880
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1435332482087
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1435332482211
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1435332482309
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1435332482351
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1435332482520
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1435332482523
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1435332482571
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1435332482633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332483038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332499125
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1435332499503
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1435332499614
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435332499818
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1435332500052
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435332500156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332535724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332537446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332538723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332546727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332550445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332564170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332587648
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1435332594324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332655074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332663524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332697334
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435332698548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332701387
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1435332713612
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1435332713643
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1435332713652
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1435332713658
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1435332713665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332714144
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1435332714153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1435332714153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332714982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332717054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332721516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332727624
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435332727685
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435332727727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332729222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332731304
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435332732934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332735924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332741913
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435332741971
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435332742026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332742558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332744552
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435332748175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332750567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332757030
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435332757100
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435332757138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332758193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332759946
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435332761207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332764494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332768406
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435332768481
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435332768518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435332769326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333097877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333099967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333102975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333104787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333121986
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333123618
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435333123826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1435333126431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333129632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333133094
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333152500
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435333156274
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1435333175982
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1435333175998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1435333185799
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1435333186211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1435333189736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435333225162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435333225800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435333226226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435333227863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435333228230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435333228855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435333229299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435333229719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435333230293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435333232608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333250281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333276280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333299020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333304842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333313212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333329142
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333331471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333334579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333340393
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333340779
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1435333341051
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333341103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333341381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333348367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333349833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333362951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333367630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333369148
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333370256
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435333370450
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333384903
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333385161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333388897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333392894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1435333395558
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1435333396344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333401222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333403991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1435333407525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1435333410206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333413375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333414918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333423824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333426554
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1435333426650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1435333428975
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333432656
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435333432892
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333448769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333450706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333471650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333475689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333657299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333663948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333686579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333692461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333698863
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333699213
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333699295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1435333701895
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435333710674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333712483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333714770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333714825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333716651
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333720366
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333738826
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435333739367
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333760566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333768135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333785574
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333785937
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333786009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333787659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333804926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1435333807520
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333811536
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333811776
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333821546
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333821770
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333821841
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333823592
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333823983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333837264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333838005
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333839092
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333839347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333846632
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333846910
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333852022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333854500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1435333856193
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333865946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333867411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333877620
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333880663
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435333894955
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333901600
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333903649
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333909688
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333909989
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333916754
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333939520
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333942664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333954945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435333959991
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1435333959999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333966381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1435333976741
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435333983248
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435333993240
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435334003536
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435334003748
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435334004945
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1435334005148
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435334009023
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435334017703
